scenario_id,country,gold,story_words,rot_words,cluster,mean_correct,qwen7_gemma4::gemma4,qwen7_gemma4::qwen7,qwen7_ollama_llama3_8b::ollama_llama3_8b,qwen7_ollama_llama3_8b::qwen7,qwen7_qwen15::qwen15,qwen7_qwen15::qwen7,single_gemma4::gemma4,single_ollama_llama3_8b::ollama_llama3_8b,single_qwen7::qwen
05ba2cdb4f1913f6,saudi_arabia,neutral,37,13,3,0.25,0,0,0,0,1,0,1,-1,0
05bbfa3b6bbde9f8,colombia,neutral,28,10,4,0.625,1,0,1,1,0,1,0,-1,1
05bed3dd91244b2b,germany,no,37,22,4,0.625,1,1,1,1,0,1,0,-1,0
05d845930be98cb4,brazil,neutral,32,13,1,0.25,0,1,0,0,0,0,0,-1,1
05da7a6ec7e3b113,croatia,neutral,31,14,1,0.25,0,1,0,0,0,1,0,-1,0
05e98d46999dc2a0,somalia,yes,35,15,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
05edbbcc601c5e24,netherlands,no,47,12,4,0.75,1,1,1,1,0,1,0,-1,1
05efc0eef697dfa0,united_states_of_america,yes,29,13,2,1.0,1,1,1,1,1,1,1,1,1
060ab31d363a026c,new_zealand,neutral,37,15,3,0.25,0,0,0,0,1,0,0,-1,1
061898d26a18c86a,bosnia_and_herzegovina,yes,41,14,2,0.7777777777777778,1,1,0,1,1,1,1,0,1
06304957089d34bc,south_africa,no,33,12,1,0.5,1,1,0,1,0,1,0,-1,0
0641498ef9adba13,papua_new_guinea,neutral,41,14,3,0.25,1,0,0,0,0,0,0,-1,1
06b3c92e143e27a2,pakistan,no,29,12,1,0.5,1,1,0,1,0,1,0,-1,0
06c71a871f5a4031,thailand,neutral,25,11,0,0.625,1,0,1,0,0,1,1,-1,1
06cda6e2ee19f9af,kenya,neutral,29,13,3,0.25,0,0,0,0,1,0,1,-1,0
06fea0bd6f2d5e8f,lebanon,yes,28,15,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0701fc43efc8857a,croatia,no,33,9,4,0.625,1,1,1,1,0,1,0,-1,0
0707431e86645345,saudi_arabia,no,39,13,4,0.625,1,1,1,1,0,1,0,-1,0
070f4ebae174dfcb,italy,neutral,35,23,3,0.25,0,1,0,0,1,0,0,-1,0
0712d90e623477f0,new_zealand,no,56,17,4,0.75,1,1,1,1,1,1,0,-1,0
072393bed5406fc7,italy,neutral,39,11,1,0.25,1,0,0,1,0,0,0,-1,0
073614fad1b14ce2,brazil,neutral,43,18,3,0.25,0,1,0,0,1,0,0,-1,0
073f759666f6fac1,fiji,yes,32,15,2,1.0,1,1,1,1,1,1,1,1,1
0755818dd6552deb,samoa,no,26,22,4,0.625,1,1,1,1,0,1,0,-1,0
0764dffc01cd475c,myanmar,no,30,13,4,0.75,1,1,1,1,1,1,0,-1,0
0768002ebb3fed71,zimbabwe,neutral,29,15,3,0.5,1,0,0,0,1,0,1,-1,1
0770f8f3a15e87c5,austria,yes,28,20,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
078627c7afb38657,hungary,yes,38,11,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0787a4c84a5252b4,egypt,yes,31,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
07a7a7995435aea4,ethiopia,no,46,19,1,0.5,1,1,0,1,0,1,0,-1,0
07db2d7672721318,japan,yes,37,15,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
07dde0a1df42facd,argentina,neutral,23,22,3,0.25,0,0,0,0,1,0,0,-1,1
07f01d20e5c72c82,sweden,neutral,35,17,1,0.25,1,0,0,0,0,1,0,-1,0
082d88dc405f7890,peru,neutral,35,25,3,0.125,0,0,0,0,0,0,0,-1,1
082dc972d211b36b,zimbabwe,no,28,13,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
083fb74e7c8a6962,romania,yes,36,19,3,0.25,0,0,0,0,0,0,1,-1,1
084a8faad0b1ba19,south_africa,neutral,46,10,3,0.375,0,0,0,0,1,1,0,-1,1
08761cf5c91a759b,tonga,neutral,40,20,3,0.125,0,0,0,0,0,0,1,-1,0
08a62e538db6b642,france,neutral,36,30,3,0.25,0,0,0,0,1,0,0,-1,1
08abef47c06df7af,cambodia,neutral,31,12,3,0.375,0,0,1,0,1,0,0,-1,1
08b6a3cf8a93577d,canada,neutral,24,12,3,0.25,0,0,0,0,1,0,1,-1,0
08c1efe147c33eab,colombia,no,36,18,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
08decf4004e4a81d,kenya,neutral,29,30,3,0.375,1,0,0,0,1,0,0,-1,1
08e4e3e23e4ff4a1,france,no,32,18,4,0.625,1,1,1,1,0,1,0,-1,0
08ed6468cd00c564,ukraine,neutral,34,18,1,0.5,0,1,0,1,0,1,0,-1,1
08efdeaa705c0284,north_macedonia,neutral,39,18,4,0.75,1,1,1,1,0,1,0,-1,1
09030c6f2170233f,indonesia,no,52,14,0,0.875,1,1,1,1,0,1,1,-1,1
09185da991459fcd,new_zealand,no,38,15,4,0.625,0,1,1,1,0,1,0,-1,1
0953cb3cf4e6423c,ethiopia,yes,35,25,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
09756ca7056481de,colombia,neutral,31,20,3,0.125,0,0,0,0,0,0,0,-1,1
0986a2cfcce4e89f,egypt,yes,33,16,2,1.0,1,1,1,1,1,1,1,1,1
099d7f4a2714b4f0,saudi_arabia,neutral,29,11,1,0.375,1,1,0,0,0,0,0,-1,1
09f5ad27aa3d6d6f,somalia,no,34,16,3,0.375,0,0,0,1,1,1,0,-1,0
0a0d3666c7c2daa9,iran,no,48,15,4,0.625,1,1,1,1,0,1,0,-1,0
0a2bf71de21301cd,laos,no,31,16,4,0.75,1,1,1,1,0,1,1,-1,0
0a32eb879d6c6e5b,north_macedonia,neutral,47,16,3,0.25,0,0,0,0,0,0,1,-1,1
0a3452bc8b5bdc83,hong_kong,yes,23,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0a3a3992d9069a30,germany,yes,24,11,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
0a54dc6ebbd2fad1,argentina,no,35,9,4,0.75,1,1,1,1,1,1,0,-1,0
0a67a032b83a8a37,cyprus,no,40,12,1,0.625,1,1,0,1,1,1,0,-1,0
0a8ba04808cae244,poland,yes,42,16,2,1.0,1,1,1,1,1,1,1,1,1
0a8cd18010a53f55,egypt,neutral,33,13,4,0.625,0,1,1,1,0,1,0,-1,1
0a9a2c2a4e7629eb,venezuela,no,25,22,4,0.625,1,1,1,1,0,1,0,-1,0
0aa19f2d3c5aa577,spain,yes,34,23,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0aa1f0fde1be34b2,south_korea,neutral,26,21,1,0.25,1,0,0,0,0,1,0,-1,0
0aaa8f52621ba239,japan,yes,33,14,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
0ab793956e71b9d7,mauritius,yes,31,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0ac4da1e5f3dc12e,saudi_arabia,yes,33,21,3,0.1111111111111111,0,0,0,0,0,0,1,0,0
0ac77722060406b4,north_macedonia,no,32,17,3,0.3333333333333333,1,0,1,0,1,0,0,0,0
0ad1051191d594f9,vietnam,yes,35,27,2,1.0,1,1,1,1,1,1,1,1,1
0aefc86e8c7ad287,peru,yes,49,14,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0aff952180566c5b,canada,no,37,14,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
0b0849aab8a9e569,nepal,no,37,13,4,0.75,1,1,1,1,1,1,0,-1,0
0b0beff85ad09caf,israel,yes,42,14,2,1.0,1,1,1,1,1,1,1,1,1
0b1751be2e2301ed,tonga,neutral,39,12,1,0.375,1,1,0,0,0,0,0,-1,1
0b18974d9f9ce846,mauritius,no,31,15,4,0.75,1,1,1,1,1,1,0,-1,0
0b19eafffb38937e,singapore,neutral,43,10,3,0.25,0,0,0,0,1,0,1,-1,0
0b223663f35e18ff,samoa,yes,59,22,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0b4242703e2f0201,peru,no,41,13,4,0.625,1,1,1,1,0,1,0,-1,0
0b65b7399e9346b7,ethiopia,yes,34,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0b76e9d8e452955f,nepal,neutral,30,13,3,0.375,0,0,0,0,1,0,1,-1,1
0bab2a4320e73cfa,iran,yes,33,18,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
0bab40d543bdcc86,cyprus,neutral,32,26,3,0.375,0,0,0,0,1,0,1,-1,1
0bb9644e4d6a0706,malta,no,34,17,4,0.75,1,1,1,1,1,1,0,-1,0
0bc0b111021e8324,south_korea,no,41,12,4,0.625,1,1,1,1,0,1,0,-1,0
0bc1397c565a3549,cambodia,yes,35,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0bd3f0c91ce3b95d,iraq,yes,38,21,0,0.6666666666666666,1,1,1,0,0,1,1,0,1
0bf2671487a0b190,poland,neutral,20,22,3,0.25,0,0,0,0,0,0,1,-1,1
0c24efd4f34de219,germany,neutral,28,19,3,0.25,0,0,0,0,1,0,0,-1,1
0c2554b8c7a9435f,australia,no,37,12,4,0.875,1,1,1,1,1,1,0,-1,1
0c2b938b0126b671,venezuela,yes,32,13,2,1.0,1,1,1,1,1,1,1,1,1
0c4346988f3d4e67,sudan,no,40,15,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
0c4e2d010e0f8837,myanmar,yes,20,16,0,0.6666666666666666,1,1,0,1,0,1,1,0,1
0c6ac1e4adeb39d9,portugal,neutral,22,12,1,0.375,1,1,0,0,0,0,0,-1,1
0c7910acce79be87,palestinian_territories,yes,36,15,0,0.5555555555555556,1,1,0,0,0,1,1,0,1
0c9b06ab80407224,sudan,yes,39,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0c9e8bdf89aa775a,united_states_of_america,no,42,27,4,0.75,1,1,1,1,0,1,0,-1,1
0ca4cb2c9e619216,croatia,neutral,28,24,1,0.25,0,1,0,0,0,1,0,-1,0
0cd5a8df6c1b2a02,iraq,yes,29,16,1,0.3333333333333333,1,1,0,0,0,1,0,0,0
0cecc042b3f59ece,taiwan,yes,43,23,2,1.0,1,1,1,1,1,1,1,1,1
0cf6c65f06aac93c,iran,yes,28,16,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0d065058360b3d92,colombia,no,39,18,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
0d06540f42e78c49,canada,no,45,23,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
0d1fa0ef2cd7e4ab,timor-leste,neutral,34,9,3,0.375,1,0,0,0,1,0,0,-1,1
0d30fe8009357d24,mexico,no,41,13,4,0.75,1,1,1,1,0,1,0,-1,1
0d46922bfb84c229,bosnia_and_herzegovina,neutral,37,10,3,0.25,0,0,0,0,1,0,0,-1,1
0d5e933e3c44bcdc,india,no,27,20,4,0.75,1,1,1,1,1,1,0,-1,0
0d5f0394ebd26846,united_states_of_america,yes,37,12,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
0d747f0b6448a9a8,greece,no,47,20,4,0.75,1,1,1,1,1,1,0,-1,0
0db523836e661f0a,ukraine,neutral,37,16,1,0.25,1,0,0,0,0,1,0,-1,0
0db5787ccc4ca429,papua_new_guinea,no,45,19,4,0.75,1,1,1,1,0,1,0,-1,1
0df82a1b760d5cce,cyprus,no,26,12,1,0.625,1,1,0,1,1,1,0,-1,0
0e264c1eb9c02dfe,mauritius,neutral,29,13,3,0.5,0,0,1,1,0,0,1,-1,1
0e52c90245459b00,china,yes,42,16,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
0e6ed4e615e7b0c7,bangladesh,yes,39,20,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0e81f5020af6bba5,palestinian_territories,yes,32,22,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0e996eaeca1304a0,myanmar,neutral,39,20,3,0.25,1,0,0,0,0,0,1,-1,0
0ec5a8c0d50bb814,hungary,yes,26,15,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
0ed292f05d48cbbe,hungary,yes,29,14,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
0ee47c6966553ae7,serbia,neutral,45,22,1,0.375,0,1,0,0,1,1,0,-1,0
0f1f716f25801412,sri_lanka,yes,33,15,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
0f1fbc794ded2b11,nepal,neutral,33,13,3,0.125,0,0,0,1,0,0,0,-1,0
0f29abdfc1080138,afghanistan,yes,35,15,0,0.5555555555555556,1,1,1,0,0,1,1,0,0
0f38d871c61351f5,bosnia_and_herzegovina,no,43,15,4,0.75,1,1,1,1,0,1,0,-1,1
0f4246cae6b03594,brazil,yes,38,19,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0f630115637b0290,brazil,yes,33,13,2,1.0,1,1,1,1,1,1,1,1,1
0f6a9f5af5a3dbf2,hong_kong,yes,44,16,2,0.6666666666666666,1,1,1,0,0,1,0,1,1
0fabe956bb3ca17e,colombia,neutral,31,17,3,0.25,0,0,0,0,1,0,1,-1,0
0fc8dcbadb728c76,nepal,neutral,50,16,3,0.375,0,0,0,0,1,0,1,-1,1
0fe13792e403b217,serbia,neutral,49,33,3,0.25,0,0,0,0,1,0,0,-1,1
0fef05d26cd8922c,laos,yes,27,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
0fef1c418b008f3b,russia,yes,26,19,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
100a1b6ec693821a,colombia,yes,44,22,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
101bb15294dda307,ukraine,neutral,30,20,3,0.25,1,0,0,0,0,0,0,-1,1
102d807793118102,türkiye,no,35,12,4,0.625,1,1,1,1,0,1,0,-1,0
102f56eb8d38797c,mexico,no,47,13,4,0.625,1,1,1,1,0,1,0,-1,0
10522b8f8a3f8855,chile,neutral,35,16,3,0.25,0,0,0,0,0,1,0,-1,1
107fed34b7b084e1,hungary,no,35,8,4,0.625,1,1,1,1,0,1,0,-1,0
108aa5c8d8cbbf62,austria,no,30,12,4,0.625,1,1,1,1,0,1,0,-1,0
109b6c9d9b020aed,russia,no,32,11,4,0.75,1,1,1,1,0,1,0,-1,1
10a95b7f22a8120b,singapore,neutral,25,13,4,0.625,0,1,1,1,0,1,0,-1,1
10c39f1679fd30ae,mauritius,yes,21,11,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
10d0b69d3c020642,netherlands,no,34,18,4,0.75,1,1,1,1,0,1,0,-1,1
10efd40d7db70b8b,taiwan,yes,47,25,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
10fa9000810acea3,india,yes,41,19,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
110e6671b28dfddf,argentina,yes,43,16,2,1.0,1,1,1,1,1,1,1,1,1
111d4a92b75cc64e,peru,no,35,14,4,0.625,1,1,1,1,0,1,0,-1,0
112163fe6adc62e5,syria,yes,25,16,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
1164d86cb4d38d45,lebanon,yes,35,16,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
11685f02fd3069da,papua_new_guinea,no,28,15,4,0.625,1,1,1,1,0,1,0,-1,0
118219f8d88240f1,ukraine,no,34,16,4,0.625,1,1,1,1,0,1,0,-1,0
11de268d66a0d39a,south_sudan,neutral,40,20,3,0.125,0,0,0,0,0,0,0,-1,1
11eb808c42d6c121,germany,neutral,32,14,1,0.625,1,1,0,1,0,1,0,-1,1
11eee8b421a471f7,israel,yes,39,15,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
11f2c47e19b197f3,singapore,yes,63,23,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
11fcaadfca9c463f,israel,yes,33,17,2,1.0,1,1,1,1,1,1,1,1,1
123c534c81636e91,new_zealand,neutral,37,16,3,0.125,1,0,0,0,0,0,0,-1,0
1257af916e7b4cd1,sudan,yes,35,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
12a1610b0a1e2c85,philippines,yes,38,16,2,1.0,1,1,1,1,1,1,1,1,1
12a5e27cdc6e4159,south_sudan,neutral,27,15,1,0.625,1,1,0,0,0,1,1,-1,1
12b82bf4000c9a55,cyprus,neutral,46,14,4,0.625,1,1,1,1,0,1,0,-1,0
12c6e0612dfc9c1a,france,neutral,33,16,3,0.125,0,0,0,0,0,0,0,-1,1
12d203206d2915e8,italy,no,52,13,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
12e2a0ad6244c5a7,japan,yes,37,17,2,1.0,1,1,1,1,1,1,1,1,1
12e74e590679a729,saudi_arabia,yes,39,20,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
12ee23a1d6f8e118,australia,no,55,22,4,0.625,0,1,1,1,0,1,0,-1,1
130452a501f139d3,germany,no,50,13,4,0.75,1,1,1,1,1,1,0,-1,0
1332d4672e609e7b,myanmar,neutral,35,14,3,0.25,0,0,0,0,1,0,0,-1,1
13366996dfdcc1d3,mauritius,yes,32,12,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
1355f478bf23bbee,myanmar,no,33,13,1,0.625,1,1,0,1,1,1,0,-1,0
136db363173eaa18,afghanistan,yes,25,17,2,0.5555555555555556,1,1,0,0,1,1,1,0,0
136ddc87ffb42731,myanmar,neutral,33,14,1,0.5,1,1,0,0,0,1,0,-1,1
137abc2776b28dfc,croatia,neutral,39,14,3,0.25,0,0,0,0,1,0,0,-1,1
13a80b8e08a6cd1c,france,yes,65,20,2,1.0,1,1,1,1,1,1,1,1,1
13b4ed534bfbfc76,venezuela,neutral,29,13,1,0.5,1,1,0,1,1,0,0,-1,0
13ffc11c9094a476,russia,no,40,11,4,0.625,1,1,1,1,0,1,0,-1,0
140033ce4f0c9857,philippines,neutral,34,17,3,0.25,1,0,0,0,1,0,0,-1,0
14150e9c459877b0,nepal,neutral,35,14,3,0.0,0,0,0,0,0,0,0,-1,0
143299156042021b,taiwan,yes,27,27,2,1.0,1,1,1,1,1,1,1,1,1
1432e475af05187e,greece,yes,37,15,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
1442261ae8f10b66,argentina,neutral,31,17,3,0.25,0,0,0,0,1,0,1,-1,0
14a51d53a74400ae,thailand,no,32,16,4,0.75,1,1,1,1,0,1,1,-1,0
14b9122917c58517,lebanon,neutral,30,12,3,0.25,0,0,0,0,1,0,0,-1,1
14c461bce774d5c2,austria,no,30,13,4,0.625,1,1,1,1,0,1,0,-1,0
14ea9b595767fcd5,india,no,26,17,4,0.625,1,1,1,1,0,1,0,-1,0
153528c0dde240af,canada,no,36,13,1,0.3333333333333333,0,1,0,1,0,1,0,0,0
1540c016ac801754,nepal,yes,32,14,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
154f48a665cbf786,timor-leste,yes,37,16,0,0.3333333333333333,0,0,1,1,0,0,1,0,0
155026799696a585,peru,no,39,15,4,0.75,1,1,1,1,0,1,0,-1,1
155673b9f7dda251,argentina,yes,49,24,0,1.0,1,1,1,1,1,1,1,-1,1
1567904b8492d99c,sweden,neutral,37,19,3,0.25,0,0,1,1,0,0,0,-1,0
156b7f0fea7fbd37,austria,no,53,11,4,0.75,1,1,1,1,0,1,0,-1,1
1582a4c2c48bab4e,australia,yes,35,15,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
15978731a1628228,lebanon,yes,32,16,2,1.0,1,1,1,1,1,1,1,1,1
15c64ad1879f72f2,iran,yes,49,11,1,0.4444444444444444,1,1,0,0,0,0,1,0,1
160cdea53cf5e3f0,austria,neutral,29,20,1,0.375,1,0,0,0,0,1,0,-1,1
160e3b8039a4b90d,indonesia,neutral,31,11,3,0.375,1,0,0,0,1,0,1,-1,0
1649cfaf9affa3b5,australia,no,53,18,1,0.5,1,1,0,1,0,1,0,-1,0
1683ababce44446a,philippines,neutral,23,18,3,0.25,1,0,0,0,0,0,1,-1,0
169447167e708d37,japan,no,25,15,0,0.875,1,1,1,1,0,1,1,-1,1
169b0237393dd2d9,russia,neutral,50,12,3,0.25,0,0,0,0,1,1,0,-1,0
16bd809df0d661ce,croatia,no,44,23,4,0.625,1,1,1,1,0,1,0,-1,0
16d5b88dd15671b4,zimbabwe,yes,31,21,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
16dc9dccf9dc40bb,malaysia,no,36,14,4,0.875,1,1,1,1,1,1,0,-1,1
16ffab14201a998f,iran,no,34,10,4,0.625,1,1,1,1,0,1,0,-1,0
1701d9f3bcd11628,taiwan,yes,26,16,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
172b7c2b64e3ac15,mauritius,neutral,35,15,3,0.125,1,0,0,0,0,0,0,-1,0
1737728fb069ae5b,zimbabwe,neutral,39,16,3,0.125,0,0,0,0,1,0,0,-1,0
17388332dccb3769,portugal,yes,29,14,2,0.7777777777777778,1,1,1,0,0,1,1,1,1
1761d80deecac4b7,north_macedonia,yes,41,15,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
17686c11f7e256d7,peru,yes,22,16,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
1769929669502f7f,poland,neutral,33,19,1,0.5,1,1,0,0,0,1,0,-1,1
176ee77da382493b,greece,neutral,46,15,1,0.125,0,1,0,0,0,0,0,-1,0
179859b401f97d5a,lebanon,yes,34,17,2,1.0,1,1,1,1,1,1,1,1,1
17e3ea2b7a76ab4f,brazil,yes,31,16,3,0.3333333333333333,0,0,0,0,0,0,1,1,1
17f44722b9f554ca,serbia,yes,33,15,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
17f765cb6b2c0c38,taiwan,no,43,14,4,0.75,1,1,1,1,0,1,0,-1,1
181d2c206e21b83f,malta,no,26,11,4,0.625,1,1,1,1,0,1,0,-1,0
183af8829ae0d792,united_states_of_america,yes,47,12,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
1842f6be409c724b,ethiopia,yes,42,19,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
186ec8d05dcec269,malta,neutral,28,13,4,0.375,0,0,1,1,0,1,0,-1,0
18764f4c5ac2def4,japan,no,46,18,0,1.0,1,1,1,1,1,1,1,-1,1
18816c02c6c8b74b,sudan,yes,51,20,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
189fda6876914b5b,sudan,no,28,15,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
18aaa6060a9eaa84,malta,neutral,37,17,1,0.25,0,1,0,0,0,1,0,-1,0
1996948c3e6d4538,ethiopia,yes,39,21,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
19b3d4626a9489f0,cyprus,yes,44,10,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
19c7af211f5a925f,iraq,yes,41,27,2,0.7777777777777778,1,1,0,1,1,1,1,1,0
19cb5e50d440e65b,zimbabwe,no,39,10,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
19cf8095445761ac,russia,neutral,46,10,3,0.375,1,0,0,0,1,0,1,-1,0
1a16e01b3a3f276e,united_kingdom,yes,37,16,2,1.0,1,1,1,1,1,1,1,1,1
1a1d79f882ac3bee,singapore,no,28,7,4,0.6666666666666666,1,1,1,1,1,1,0,0,0
1a28ddfd470cc1fd,australia,yes,41,16,2,1.0,1,1,1,1,1,1,1,1,1
1a76c4d8ee7001f6,germany,no,52,23,4,0.75,1,1,1,1,0,1,0,-1,1
1a9ad62a614a0c2c,samoa,no,39,13,4,0.5,0,1,1,1,0,1,0,-1,0
1a9d7db6e61a07fa,somalia,yes,39,19,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
1ab0220794decc19,france,no,47,11,4,0.625,1,1,1,1,0,1,0,-1,0
1adac37134c8507e,tonga,no,31,19,1,0.4444444444444444,1,1,0,1,0,1,0,0,0
1ae1850908b2b554,croatia,no,32,16,3,0.375,1,0,0,1,1,0,0,-1,0
1ae7f521bf6c5fe6,afghanistan,yes,54,14,0,0.6666666666666666,1,1,1,1,0,1,1,0,0
1aeaadf253cbf274,hong_kong,neutral,37,13,3,0.125,0,0,0,0,1,0,0,-1,0
1b5d337b33fa3c6e,new_zealand,yes,29,12,2,0.8888888888888888,1,1,1,1,0,1,1,1,1
1b76f51b3372f40c,brazil,yes,29,20,3,0.25,1,0,1,0,0,0,0,-1,0
1b7eec9357b96922,myanmar,neutral,39,23,3,0.25,0,0,0,0,1,0,0,-1,1
1b81506a923a7c44,samoa,yes,39,9,2,0.7777777777777778,1,1,1,1,0,1,1,1,0
1b97295cdf1a08d1,romania,yes,26,16,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
1bae9a2016bbfafa,pakistan,yes,34,22,0,0.4444444444444444,0,1,0,0,0,1,1,0,1
1bd7ce30680f44a3,croatia,no,27,12,4,0.625,1,1,1,1,0,1,0,-1,0
1c0095acd72be064,tonga,neutral,25,28,1,0.625,1,1,0,1,0,1,0,-1,1
1c158a4a5dceec17,samoa,yes,27,18,2,0.8888888888888888,1,1,1,1,1,1,1,0,1
1c382f738d225777,australia,yes,36,12,2,1.0,1,1,1,1,1,1,1,1,1
1c3f65eef28e437b,mauritius,neutral,42,11,1,0.375,1,1,0,1,0,0,0,-1,0
1c404ed031419eb8,colombia,no,39,23,4,0.4444444444444444,0,1,1,1,0,1,0,0,0
1c6d9c67a03344a4,india,neutral,32,22,3,0.375,0,0,0,0,1,0,1,-1,1
1c74cb1280623397,france,yes,43,14,2,1.0,1,1,1,1,1,1,1,1,1
1c82f0fc6fbe38dc,iran,yes,37,9,0,0.875,1,1,1,1,0,1,1,-1,1
1ca50e9d05b7df06,singapore,no,38,20,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
1cc544512213b68a,bangladesh,yes,28,16,0,0.7777777777777778,1,1,1,1,0,1,1,0,1
1ce4344a6e6cb10b,cyprus,no,32,13,3,0.25,1,0,0,0,1,0,0,-1,0
1ce63038eebfe6c6,north_macedonia,yes,34,15,2,0.7777777777777778,1,1,1,0,0,1,1,1,1
1d05a257170484a6,iraq,yes,31,15,1,0.5555555555555556,1,1,0,1,0,1,0,0,1
1d0c6931a00dba9f,somalia,neutral,36,15,1,0.25,0,0,0,1,0,1,0,-1,0
1d16c046c4cbbab5,united_states_of_america,yes,35,19,2,1.0,1,1,1,1,1,1,1,1,1
1d27a5d64979f38d,taiwan,yes,43,19,2,1.0,1,1,1,1,1,1,1,1,1
1d2927f9c4a65b89,kenya,yes,38,12,2,0.5555555555555556,1,1,0,0,1,1,1,0,0
1d444b0d54f4db51,indonesia,neutral,56,19,3,0.25,0,0,0,0,1,0,0,-1,1
1d5cc9f9397331dc,taiwan,neutral,29,26,3,0.375,1,0,0,0,1,0,1,-1,0
1d60920b90c922a6,romania,no,42,14,3,0.0,0,0,0,0,0,0,0,-1,0
1dae604e87345787,romania,yes,18,11,2,1.0,1,1,1,1,1,1,1,1,1
1dd310f9615173ce,mexico,yes,35,15,2,1.0,1,1,1,1,1,1,1,1,1
1de8e25697add9c3,saudi_arabia,no,34,17,0,0.875,1,1,1,1,0,1,1,-1,1
1ded9203d5a97335,iran,no,40,15,4,0.625,1,1,1,1,0,1,0,-1,0
1e196e5b17cff0c8,iran,yes,29,15,2,0.7777777777777778,1,1,1,1,1,1,1,0,0
1e1a60a7e1dbe065,croatia,neutral,36,15,3,0.25,0,0,0,0,1,0,1,-1,0
1e35d708a3a5aa8f,canada,no,34,15,4,0.5555555555555556,1,1,1,1,0,1,0,0,0
1e90d77014fb121f,afghanistan,no,37,17,4,0.625,1,1,1,1,0,1,0,-1,0
1e94ba514b92553e,israel,no,33,16,1,0.5,1,1,0,1,0,1,0,-1,0
1eab0c46d81b0d57,south_africa,yes,34,20,2,1.0,1,1,1,1,1,1,1,1,1
1ed0bc3e8261cf26,colombia,yes,31,18,2,0.8888888888888888,1,1,1,1,1,1,1,1,0
